ID lon[deg] lat[deg] depth[km] mag[ML] lon_proj[deg] lat_proj[deg] dist_proj[deg] dist_km_proj[deg]
39089183 -115.450 32.792 8.92 1.5 -115.460 32.804 0.136 15.099
39122351 -115.466 32.815 6.98 2.6 -115.458 32.806 0.139 15.416
39122359 -115.466 32.815 6.86 2.7 -115.458 32.806 0.139 15.416
39122671 -115.468 32.819 6.93 1.5 -115.457 32.806 0.140 15.537
39207383 -115.449 32.799 9.44 1.6 -115.456 32.807 0.141 15.691
39478736 -115.457 32.791 8.52 1.5 -115.465 32.800 0.130 14.436
39342527 -115.460 32.815 9.51 1.4 -115.454 32.809 0.143 15.922
39361663 -115.470 32.816 9.37 1.4 -115.460 32.804 0.136 15.151
38680090 -115.466 32.822 9.33 1.4 -115.454 32.809 0.143 15.923
39452887 -115.462 32.805 9.18 1.1 -115.461 32.803 0.135 15.029
39479751 -115.468 32.813 9.04 1.7 -115.460 32.804 0.136 15.102
39479759 -115.467 32.812 9.04 1.7 -115.460 32.804 0.136 15.114
39752200 -115.462 32.784 8.43 1.4 -115.471 32.794 0.121 13.508
39755656 -115.450 32.797 9.53 2.5 -115.458 32.806 0.139 15.462
39756904 -115.451 32.798 9.07 1.5 -115.458 32.806 0.139 15.450
39756928 -115.451 32.798 9.11 1.9 -115.458 32.806 0.139 15.450
39757800 -115.451 32.797 9.16 1.5 -115.458 32.805 0.138 15.377
39757856 -115.451 32.797 9.22 1.7 -115.458 32.805 0.138 15.377
39757896 -115.452 32.800 9.07 1.2 -115.457 32.806 0.139 15.510
37464197 -115.452 32.799 9.09 1.2 -115.458 32.806 0.139 15.438
39758528 -115.450 32.795 9.03 1.5 -115.459 32.805 0.138 15.317
39758672 -115.449 32.792 9.25 1.4 -115.460 32.804 0.137 15.184
39759280 -115.452 32.799 9.25 1.8 -115.458 32.806 0.139 15.438
39759672 -115.452 32.799 9.36 1.6 -115.458 32.806 0.139 15.438
39759720 -115.448 32.791 8.64 1.3 -115.459 32.804 0.137 15.196
39760560 -115.449 32.796 9.54 2.3 -115.458 32.806 0.139 15.474
37464901 -115.470 32.814 8.35 1.4 -115.461 32.803 0.135 15.006
39532791 -115.470 32.813 8.38 1.9 -115.461 32.803 0.134 14.933
39532799 -115.470 32.811 8.28 1.8 -115.462 32.802 0.133 14.788
39532807 -115.470 32.812 8.34 1.9 -115.462 32.802 0.134 14.861
39532815 -115.470 32.811 8.35 1.4 -115.462 32.802 0.133 14.788
37464917 -115.470 32.811 8.40 1.4 -115.462 32.802 0.133 14.788
37464925 -115.469 32.811 8.35 1.7 -115.462 32.802 0.134 14.873
39532823 -115.471 32.813 8.26 1.8 -115.462 32.802 0.134 14.849
39794360 -115.450 32.801 7.34 1.6 -115.456 32.808 0.142 15.751
39794368 -115.451 32.801 7.40 2.0 -115.456 32.807 0.141 15.667
37466469 -115.450 32.801 7.42 1.2 -115.456 32.808 0.142 15.751
39794384 -115.450 32.801 7.41 1.8 -115.456 32.808 0.142 15.751
39795000 -115.454 32.803 7.72 1.6 -115.457 32.806 0.140 15.559
39799936 -115.462 32.812 8.67 1.7 -115.457 32.806 0.140 15.536
39799944 -115.462 32.812 8.60 1.6 -115.457 32.806 0.140 15.536
39799952 -115.463 32.812 8.92 1.5 -115.458 32.806 0.139 15.451
37466909 -115.461 32.811 8.65 1.0 -115.457 32.806 0.140 15.548
39799968 -115.463 32.811 8.96 2.0 -115.458 32.805 0.138 15.379
39800544 -115.463 32.812 8.85 3.0 -115.458 32.806 0.139 15.451
39800560 -115.461 32.809 8.84 1.7 -115.458 32.806 0.139 15.403
39800568 -115.460 32.808 8.85 1.4 -115.458 32.806 0.139 15.415
39802096 -115.460 32.808 8.89 1.9 -115.458 32.806 0.139 15.415
39802104 -115.460 32.808 9.11 1.3 -115.458 32.806 0.139 15.415
39843088 -115.455 32.798 9.07 1.5 -115.460 32.804 0.136 15.112
39844296 -115.450 32.791 9.12 1.8 -115.461 32.803 0.135 15.027
39844312 -115.450 32.791 9.09 1.5 -115.461 32.803 0.135 15.027
37328484 -115.499 32.750 10.07 2.6 -115.509 32.762 0.071 7.923
39975064 -115.466 32.821 8.66 1.9 -115.455 32.808 0.143 15.850
39975640 -115.466 32.822 8.57 1.8 -115.454 32.809 0.143 15.923
39749039 -115.457 32.802 9.23 1.7 -115.459 32.805 0.137 15.233
39749135 -115.456 32.801 9.18 2.9 -115.459 32.805 0.137 15.245
39749143 -115.456 32.800 8.75 2.4 -115.460 32.804 0.136 15.173
39749151 -115.455 32.800 9.02 3.0 -115.459 32.805 0.137 15.257
37478453 -115.455 32.799 8.61 1.1 -115.460 32.804 0.137 15.185
39749159 -115.459 32.804 9.03 1.3 -115.459 32.804 0.137 15.209
37478437 -115.459 32.804 8.97 1.3 -115.459 32.804 0.137 15.209
39749191 -115.459 32.805 8.90 1.9 -115.459 32.805 0.137 15.282
39749199 -115.458 32.803 8.58 2.9 -115.459 32.804 0.137 15.221
39749223 -115.460 32.806 8.96 2.1 -115.459 32.805 0.137 15.270
39749247 -115.460 32.806 9.16 1.6 -115.459 32.805 0.137 15.270
39749255 -115.457 32.802 8.62 1.3 -115.459 32.805 0.137 15.233
39749431 -115.453 32.795 9.03 1.2 -115.460 32.804 0.135 15.064
39749479 -115.453 32.795 9.05 1.1 -115.460 32.804 0.135 15.064
37478421 -115.453 32.795 9.01 1.2 -115.460 32.804 0.135 15.064
39749487 -115.453 32.795 9.07 1.4 -115.460 32.804 0.135 15.064
39749583 -115.452 32.794 9.06 1.3 -115.460 32.804 0.136 15.076
39749599 -115.453 32.794 9.01 1.4 -115.461 32.803 0.135 14.991
39750031 -115.452 32.794 9.07 2.3 -115.460 32.804 0.136 15.076
39750063 -115.451 32.793 9.16 2.0 -115.460 32.804 0.136 15.088
39750095 -115.452 32.794 9.02 1.6 -115.460 32.804 0.136 15.076
40064592 -115.466 32.811 9.06 2.0 -115.460 32.804 0.136 15.126
40064624 -115.466 32.810 9.09 1.0 -115.460 32.803 0.135 15.054
39883391 -115.508 32.759 9.78 1.5 -115.510 32.761 0.070 7.816
37486805 -115.507 32.759 9.77 1.6 -115.509 32.762 0.071 7.900
39883399 -115.508 32.758 9.67 1.8 -115.510 32.761 0.070 7.744
39883407 -115.508 32.759 9.81 2.6 -115.510 32.761 0.070 7.816
39883415 -115.508 32.759 9.98 2.2 -115.510 32.761 0.070 7.816
39883423 -115.509 32.760 9.76 1.9 -115.510 32.761 0.070 7.804
39883439 -115.509 32.760 9.98 1.6 -115.510 32.761 0.070 7.804
39883535 -115.510 32.760 9.63 1.6 -115.510 32.761 0.069 7.720
