ID lon[deg] lat[deg] depth[km] mag[ML] lon_proj[deg] lat_proj[deg] dist_proj[deg] dist_km_proj[deg]
38431343 -115.441 32.781 9.58 1.9 -115.437 32.776 0.137 15.226
38431359 -115.440 32.780 9.54 1.7 -115.437 32.776 0.137 15.238
38431375 -115.442 32.783 9.19 1.7 -115.437 32.777 0.137 15.287
38431607 -115.443 32.784 9.43 1.8 -115.437 32.777 0.137 15.275
38441719 -115.436 32.771 8.69 2.0 -115.439 32.774 0.134 14.924
38458279 -115.428 32.761 8.34 2.3 -115.439 32.774 0.134 14.874
38458367 -115.430 32.763 8.39 2.2 -115.440 32.774 0.134 14.851
38465111 -115.488 32.726 9.21 2.1 -115.491 32.730 0.065 7.277
38470143 -115.491 32.729 9.05 2.1 -115.491 32.729 0.065 7.242
39112072 -115.443 32.773 9.76 1.5 -115.442 32.772 0.130 14.478
39112096 -115.443 32.773 9.82 1.4 -115.442 32.772 0.130 14.478
39112112 -115.443 32.773 9.79 2.0 -115.442 32.772 0.130 14.478
39112120 -115.442 32.772 9.92 1.7 -115.442 32.772 0.130 14.490
37428437 -115.443 32.774 9.68 1.1 -115.442 32.772 0.131 14.551
37428445 -115.443 32.773 9.87 1.1 -115.442 32.772 0.130 14.478
39130632 -115.443 32.774 9.91 1.2 -115.442 32.772 0.131 14.551
38932607 -115.487 32.742 10.05 1.4 -115.483 32.737 0.077 8.521
39201136 -115.537 32.696 3.86 1.3 -115.534 32.693 0.009 0.970
39008567 -115.484 32.740 10.11 2.2 -115.482 32.738 0.078 8.629
39282648 -115.440 32.771 9.46 1.9 -115.441 32.773 0.131 14.586
39292712 -115.449 32.784 8.94 1.3 -115.440 32.774 0.133 14.769
39292720 -115.449 32.784 8.90 1.3 -115.440 32.774 0.133 14.769
39069479 -115.431 32.760 10.55 1.4 -115.442 32.772 0.131 14.549
39074247 -115.500 32.736 8.42 1.5 -115.493 32.728 0.063 6.989
39080015 -115.431 32.767 10.16 1.6 -115.438 32.775 0.135 15.056
39088575 -115.448 32.790 9.00 1.9 -115.437 32.777 0.137 15.288
39088631 -115.447 32.789 9.00 1.6 -115.436 32.777 0.138 15.300
39088775 -115.444 32.786 9.28 2.0 -115.436 32.777 0.138 15.336
39088783 -115.445 32.788 9.28 1.8 -115.436 32.777 0.138 15.396
39088807 -115.444 32.785 9.29 2.4 -115.437 32.776 0.137 15.263
39088887 -115.446 32.789 9.28 1.8 -115.436 32.777 0.138 15.384
39088927 -115.445 32.787 9.35 2.6 -115.436 32.777 0.138 15.324
37443685 -115.447 32.790 9.20 2.4 -115.436 32.777 0.138 15.372
39088935 -115.446 32.788 9.54 3.1 -115.436 32.777 0.138 15.312
39088959 -115.442 32.783 9.46 1.9 -115.437 32.777 0.137 15.287
38393922 -115.436 32.774 9.53 1.6 -115.438 32.776 0.136 15.141
39106007 -115.437 32.775 9.40 1.4 -115.438 32.776 0.136 15.129
39111895 -115.437 32.776 9.66 1.4 -115.437 32.776 0.137 15.202
39117567 -115.442 32.773 9.48 2.6 -115.441 32.772 0.131 14.563
37439469 -115.442 32.771 9.34 1.9 -115.442 32.772 0.130 14.418
39117575 -115.442 32.774 9.34 1.9 -115.441 32.773 0.132 14.635
39117591 -115.442 32.774 9.15 1.5 -115.441 32.773 0.132 14.635
39117599 -115.442 32.774 9.15 1.7 -115.441 32.773 0.132 14.635
39118831 -115.447 32.787 10.20 1.2 -115.437 32.776 0.136 15.155
39118839 -115.447 32.787 10.20 1.7 -115.437 32.776 0.136 15.155
39119167 -115.447 32.787 10.24 1.4 -115.437 32.776 0.136 15.155
39122303 -115.443 32.784 10.37 1.4 -115.437 32.777 0.137 15.275
39400232 -115.431 32.777 10.87 1.8 -115.433 32.780 0.142 15.780
38480482 -115.425 32.763 10.29 1.7 -115.437 32.777 0.137 15.272
38482282 -115.436 32.764 8.69 1.2 -115.442 32.772 0.130 14.417
39199631 -115.438 32.770 9.26 1.3 -115.441 32.773 0.132 14.683
39291007 -115.450 32.787 8.65 1.5 -115.439 32.774 0.134 14.902
38602458 -115.488 32.743 10.25 1.8 -115.483 32.737 0.077 8.509
38680066 -115.537 32.698 5.66 1.5 -115.533 32.694 0.010 1.115
38705330 -115.441 32.796 10.10 1.2 -115.430 32.783 0.147 16.313
39652952 -115.432 32.769 10.05 1.4 -115.438 32.776 0.136 15.116
39443423 -115.517 32.697 5.58 2.2 -115.522 32.703 0.025 2.730
39507071 -115.447 32.783 9.00 2.6 -115.439 32.774 0.134 14.865
39508639 -115.436 32.775 9.80 1.1 -115.437 32.776 0.137 15.214
39510487 -115.447 32.782 9.30 1.7 -115.440 32.774 0.133 14.793
39753680 -115.448 32.783 9.52 1.7 -115.440 32.774 0.133 14.781
39760072 -115.449 32.785 9.45 2.0 -115.440 32.774 0.133 14.841
39538743 -115.434 32.773 9.91 1.5 -115.437 32.776 0.137 15.238
37465789 -115.429 32.771 10.36 1.4 -115.435 32.778 0.140 15.514
39552239 -115.465 32.731 9.89 1.3 -115.475 32.743 0.086 9.580
39577263 -115.445 32.778 9.36 1.3 -115.441 32.773 0.132 14.672
39593287 -115.489 32.744 10.09 1.2 -115.483 32.737 0.076 8.497
39593311 -115.489 32.744 10.08 1.5 -115.483 32.737 0.076 8.497
39595135 -115.429 32.764 10.59 1.4 -115.438 32.775 0.135 15.007
39842584 -115.436 32.776 9.57 1.5 -115.437 32.777 0.137 15.286
37472045 -115.437 32.776 9.70 1.3 -115.437 32.776 0.137 15.202
39842696 -115.436 32.776 9.84 1.4 -115.437 32.777 0.137 15.286
39842784 -115.439 32.779 9.44 2.4 -115.437 32.776 0.137 15.250
39842792 -115.436 32.776 9.64 2.9 -115.437 32.777 0.137 15.286
39842832 -115.435 32.774 9.77 1.4 -115.437 32.776 0.137 15.226
39842840 -115.437 32.778 9.18 2.2 -115.436 32.777 0.138 15.347
39842872 -115.434 32.774 9.77 3.2 -115.436 32.777 0.138 15.310
39842880 -115.435 32.774 9.50 2.3 -115.437 32.776 0.137 15.226
39842888 -115.435 32.774 9.71 2.2 -115.437 32.776 0.137 15.226
39842896 -115.437 32.777 9.92 3.7 -115.437 32.777 0.137 15.274
39842904 -115.434 32.773 9.51 2.6 -115.437 32.776 0.137 15.238
37471597 -115.433 32.772 9.52 1.8 -115.437 32.776 0.137 15.249
39842912 -115.433 32.772 9.52 1.8 -115.437 32.776 0.137 15.249
39842928 -115.443 32.785 9.40 2.1 -115.436 32.777 0.138 15.347
39843128 -115.439 32.778 9.94 1.6 -115.437 32.776 0.136 15.178
39843208 -115.434 32.769 8.94 1.7 -115.439 32.775 0.134 14.948
39843216 -115.433 32.768 8.82 2.2 -115.439 32.775 0.135 14.960
37471605 -115.434 32.769 8.70 2.3 -115.439 32.775 0.134 14.948
39843224 -115.434 32.768 8.91 1.9 -115.439 32.774 0.134 14.875
39843232 -115.445 32.784 10.36 1.9 -115.438 32.776 0.136 15.106
39844176 -115.431 32.768 10.10 1.8 -115.438 32.776 0.136 15.128
37471741 -115.432 32.768 10.26 1.6 -115.438 32.775 0.135 15.044
39844232 -115.431 32.769 9.81 2.8 -115.437 32.776 0.137 15.201
39844264 -115.431 32.769 9.86 2.9 -115.437 32.776 0.137 15.201
39844272 -115.433 32.772 9.47 2.8 -115.437 32.776 0.137 15.249
39845832 -115.436 32.768 8.31 3.4 -115.440 32.773 0.132 14.707
39899672 -115.449 32.789 9.84 1.5 -115.438 32.776 0.136 15.131
39748159 -115.437 32.768 9.54 1.7 -115.441 32.773 0.132 14.622
39755735 -115.446 32.786 9.92 1.1 -115.437 32.776 0.136 15.167
39764487 -115.472 32.736 9.65 1.3 -115.477 32.742 0.084 9.352
40033856 -115.436 32.767 10.19 1.4 -115.441 32.773 0.132 14.634
39850727 -115.435 32.766 9.62 1.9 -115.441 32.773 0.132 14.646
39912487 -115.437 32.769 9.26 2.9 -115.441 32.773 0.132 14.695
39917887 -115.440 32.770 9.92 1.7 -115.442 32.772 0.131 14.514
40200016 -115.527 32.699 5.66 1.6 -115.527 32.699 0.018 2.031
40200024 -115.527 32.699 5.67 1.9 -115.527 32.699 0.018 2.031
40205824 -115.529 32.703 4.30 1.3 -115.526 32.700 0.019 2.152
39969103 -115.527 32.698 5.73 2.7 -115.527 32.699 0.018 1.959
39969135 -115.527 32.699 5.73 2.5 -115.527 32.699 0.018 2.031
39982487 -115.441 32.793 9.64 1.7 -115.431 32.781 0.145 16.096
39982767 -115.441 32.794 9.61 1.6 -115.431 32.782 0.145 16.168
