ID lon[deg] lat[deg] depth[km] mag[ML] lon_proj[deg] lat_proj[deg] dist_proj[deg] dist_km_proj[deg]
10991757 -115.436 32.775 9.53 1.6 -115.442 32.771 0.185 20.622
10991765 -115.438 32.778 9.10 2.1 -115.444 32.774 0.182 20.221
10991781 -115.439 32.779 9.50 2.5 -115.445 32.775 0.180 20.067
15062452 -115.423 32.748 10.96 2.2 -115.426 32.746 0.215 23.925
15062460 -115.423 32.749 11.01 1.8 -115.427 32.747 0.214 23.832
15062468 -115.424 32.750 11.04 1.6 -115.427 32.748 0.213 23.678
15062476 -115.423 32.748 11.02 1.8 -115.426 32.746 0.215 23.925
11036141 -115.444 32.786 9.54 1.4 -115.450 32.782 0.172 19.111
11036149 -115.444 32.785 9.43 2.4 -115.449 32.781 0.173 19.204
11036157 -115.444 32.785 9.43 1.6 -115.449 32.781 0.173 19.204
11036165 -115.445 32.787 9.46 2.4 -115.451 32.783 0.170 18.957
11036173 -115.446 32.788 9.51 1.3 -115.451 32.784 0.169 18.803
11036189 -115.443 32.784 9.59 1.5 -115.449 32.780 0.174 19.358
11036181 -115.443 32.784 9.15 1.4 -115.449 32.780 0.174 19.358
11036221 -115.447 32.790 9.10 1.6 -115.453 32.786 0.167 18.556
11036261 -115.447 32.790 10.16 1.6 -115.453 32.786 0.167 18.556
11036269 -115.448 32.792 9.00 1.8 -115.454 32.788 0.165 18.309
11036285 -115.450 32.792 9.58 2.4 -115.454 32.789 0.164 18.187
11036293 -115.448 32.791 8.94 1.9 -115.453 32.787 0.165 18.402
11036301 -115.446 32.789 8.90 1.9 -115.452 32.785 0.168 18.710
11036309 -115.448 32.792 8.39 2.1 -115.454 32.788 0.165 18.309
11036357 -115.450 32.795 9.08 1.5 -115.456 32.791 0.161 17.909
15079444 -115.451 32.795 8.90 2.0 -115.456 32.792 0.161 17.847
15079460 -115.451 32.795 9.02 1.6 -115.456 32.792 0.161 17.847
15079484 -115.451 32.795 9.07 1.6 -115.456 32.792 0.161 17.847
15079564 -115.452 32.797 8.90 1.6 -115.457 32.793 0.158 17.601
15080060 -115.424 32.756 10.88 1.2 -115.430 32.752 0.208 23.120
15084580 -115.471 32.813 8.34 1.6 -115.470 32.813 0.134 14.953
11045221 -115.408 32.728 11.10 1.5 -115.412 32.725 0.240 26.699
11047117 -115.419 32.742 10.62 1.9 -115.422 32.740 0.222 24.726
15103316 -115.448 32.793 8.45 1.3 -115.454 32.789 0.164 18.217
37015919 -115.463 32.805 9.25 1.1 -115.464 32.804 0.146 16.185
