ID lon[deg] lat[deg] depth[km] mag[ML] lon_proj[deg] lat_proj[deg] dist_proj[deg] dist_km_proj[deg]
37748984 -115.423 32.755 10.74 2.3 -115.418 32.758 0.215 23.857
37749016 -115.422 32.754 10.77 2.0 -115.417 32.757 0.216 24.011
37749048 -115.421 32.752 10.64 1.8 -115.416 32.755 0.218 24.258
37749912 -115.421 32.751 10.99 2.2 -115.415 32.755 0.219 24.351
37749920 -115.422 32.755 11.20 3.4 -115.418 32.758 0.215 23.918
37386117 -115.421 32.751 11.14 1.7 -115.415 32.755 0.219 24.351
37749944 -115.432 32.769 10.15 1.4 -115.427 32.772 0.198 22.007
37749952 -115.421 32.752 11.09 1.8 -115.416 32.755 0.218 24.258
37749960 -115.420 32.750 11.16 1.7 -115.415 32.754 0.220 24.505
37749976 -115.421 32.751 10.97 2.0 -115.415 32.755 0.219 24.351
37386133 -115.430 32.767 10.30 1.0 -115.425 32.770 0.201 22.315
37749984 -115.421 32.750 10.99 1.3 -115.415 32.754 0.220 24.444
37750000 -115.421 32.750 11.03 1.8 -115.415 32.754 0.220 24.444
37386141 -115.427 32.762 9.96 1.3 -115.422 32.765 0.207 22.962
37750024 -115.426 32.762 9.96 1.9 -115.422 32.765 0.207 23.024
37750040 -115.421 32.751 11.05 2.3 -115.415 32.755 0.219 24.351
37750152 -115.420 32.749 11.11 1.5 -115.414 32.753 0.221 24.598
37750304 -115.433 32.770 9.00 1.3 -115.428 32.773 0.197 21.853
37386149 -115.435 32.772 9.65 1.2 -115.429 32.776 0.194 21.545
37750352 -115.435 32.773 9.70 1.5 -115.430 32.776 0.193 21.452
37750520 -115.443 32.785 9.68 2.1 -115.438 32.788 0.178 19.848
37750624 -115.445 32.787 9.32 1.8 -115.439 32.791 0.176 19.540
37750656 -115.434 32.773 9.98 1.6 -115.429 32.776 0.193 21.513
37750808 -115.432 32.771 9.53 2.9 -115.428 32.774 0.196 21.821
37750816 -115.432 32.769 9.95 1.9 -115.427 32.772 0.198 22.007
37750824 -115.433 32.772 9.53 2.8 -115.429 32.775 0.195 21.667
37750832 -115.433 32.772 9.55 2.5 -115.429 32.775 0.195 21.667
37750840 -115.434 32.773 9.58 2.2 -115.429 32.776 0.193 21.513
37750864 -115.434 32.773 9.61 2.1 -115.429 32.776 0.193 21.513
37750872 -115.435 32.773 9.68 1.9 -115.430 32.776 0.193 21.452
37750896 -115.434 32.774 9.52 2.0 -115.430 32.777 0.193 21.420
37750904 -115.430 32.763 9.10 1.8 -115.424 32.767 0.204 22.686
37386173 -115.432 32.765 8.95 1.3 -115.425 32.769 0.201 22.378
37750912 -115.431 32.765 9.04 1.6 -115.425 32.769 0.202 22.439
37750928 -115.430 32.763 9.13 3.1 -115.424 32.767 0.204 22.686
37750936 -115.433 32.766 8.93 2.7 -115.426 32.771 0.200 22.224
37750944 -115.433 32.768 8.83 2.5 -115.427 32.772 0.198 22.038
37750960 -115.429 32.761 9.25 2.3 -115.422 32.765 0.206 22.933
37750968 -115.433 32.768 9.08 1.7 -115.427 32.772 0.198 22.038
37750976 -115.430 32.762 9.40 1.6 -115.423 32.766 0.205 22.779
37751424 -115.436 32.775 9.28 2.9 -115.431 32.778 0.191 21.205
37751432 -115.437 32.777 9.56 2.3 -115.432 32.780 0.188 20.958
37751440 -115.439 32.779 9.48 2.2 -115.434 32.782 0.186 20.650
37751448 -115.438 32.779 9.45 2.7 -115.433 32.782 0.186 20.711
37148804 -115.437 32.777 9.19 1.8 -115.432 32.780 0.188 20.958
37751608 -115.435 32.774 9.85 1.4 -115.430 32.777 0.192 21.359
37751920 -115.434 32.773 9.77 1.3 -115.429 32.776 0.193 21.513
37764560 -115.475 32.833 8.37 1.2 -115.469 32.837 0.121 13.433
37567823 -115.476 32.834 8.65 1.5 -115.470 32.838 0.119 13.279
37580367 -115.464 32.813 9.21 1.7 -115.457 32.818 0.144 15.963
37826896 -115.449 32.793 9.24 2.3 -115.443 32.797 0.169 18.738
37826960 -115.447 32.790 9.30 1.4 -115.441 32.794 0.172 19.139
37826968 -115.447 32.790 9.18 1.7 -115.441 32.794 0.172 19.139
37827280 -115.446 32.789 9.19 1.7 -115.440 32.793 0.174 19.293
37827392 -115.448 32.790 9.59 1.8 -115.442 32.794 0.172 19.078
37827456 -115.447 32.790 9.58 1.7 -115.441 32.794 0.172 19.139
37827552 -115.446 32.788 9.10 2.2 -115.440 32.792 0.174 19.386
37827560 -115.446 32.790 9.38 2.5 -115.441 32.793 0.173 19.200
37827568 -115.447 32.790 9.15 1.6 -115.441 32.794 0.172 19.139
37827576 -115.448 32.791 9.28 1.9 -115.442 32.795 0.171 18.985
37827584 -115.447 32.789 9.51 2.2 -115.441 32.793 0.173 19.232
37827608 -115.446 32.788 8.95 1.9 -115.440 32.792 0.174 19.386
37827624 -115.448 32.790 9.41 1.7 -115.442 32.794 0.172 19.078
37827664 -115.445 32.786 9.08 2.4 -115.439 32.790 0.177 19.633
37827688 -115.446 32.789 9.28 1.6 -115.440 32.793 0.174 19.293
37152980 -115.445 32.786 8.96 1.3 -115.439 32.790 0.177 19.633
37827752 -115.448 32.793 9.09 1.4 -115.443 32.796 0.169 18.799
37827768 -115.444 32.786 9.38 2.5 -115.438 32.790 0.177 19.694
37152972 -115.447 32.791 8.49 1.6 -115.442 32.795 0.171 19.046
37827776 -115.447 32.791 8.57 1.5 -115.442 32.795 0.171 19.046
37827928 -115.444 32.786 9.01 1.9 -115.438 32.790 0.177 19.694
37606719 -115.411 32.754 10.26 1.8 -115.414 32.752 0.222 24.684
37606903 -115.410 32.753 10.21 1.2 -115.413 32.751 0.223 24.838
37643711 -115.450 32.799 9.09 1.2 -115.446 32.801 0.163 18.120
37663383 -115.469 32.832 8.28 1.4 -115.467 32.833 0.125 13.893
37925224 -115.394 32.717 10.63 1.5 -115.392 32.719 0.262 29.160
37928240 -115.460 32.808 9.40 1.2 -115.453 32.812 0.150 16.672
37928592 -115.459 32.806 9.36 1.1 -115.452 32.810 0.152 16.919
37710783 -115.475 32.834 8.62 1.4 -115.470 32.837 0.120 13.341
37726847 -115.467 32.818 9.13 1.6 -115.460 32.823 0.138 15.316
37726871 -115.467 32.818 9.47 1.2 -115.460 32.823 0.138 15.316
37726879 -115.467 32.817 9.18 1.5 -115.460 32.822 0.139 15.409
37726895 -115.466 32.817 9.20 3.0 -115.459 32.821 0.139 15.470
37726975 -115.468 32.820 9.21 1.3 -115.461 32.824 0.136 15.069
37726983 -115.466 32.817 9.39 1.4 -115.459 32.821 0.139 15.470
37727007 -115.467 32.818 9.25 3.0 -115.460 32.823 0.138 15.316
37727015 -115.468 32.820 8.90 1.7 -115.461 32.824 0.136 15.069
37163212 -115.467 32.819 9.05 1.0 -115.461 32.823 0.137 15.223
37727031 -115.469 32.821 8.94 1.5 -115.462 32.826 0.134 14.915
37727039 -115.469 32.821 8.90 1.5 -115.462 32.826 0.134 14.915
37727047 -115.469 32.821 8.89 1.9 -115.462 32.826 0.134 14.915
37727055 -115.469 32.822 8.96 1.5 -115.463 32.826 0.133 14.822
37396525 -115.465 32.815 9.45 1.3 -115.458 32.820 0.141 15.717
37727071 -115.466 32.817 8.93 1.5 -115.459 32.821 0.139 15.470
37727095 -115.466 32.817 9.00 1.3 -115.459 32.821 0.139 15.470
37727103 -115.466 32.817 8.72 1.8 -115.459 32.821 0.139 15.470
37727111 -115.466 32.816 8.90 1.8 -115.459 32.821 0.140 15.563
37727119 -115.465 32.816 8.82 1.7 -115.459 32.820 0.141 15.624
37727127 -115.466 32.816 9.52 1.9 -115.459 32.821 0.140 15.563
37727135 -115.469 32.821 9.19 1.6 -115.462 32.826 0.134 14.915
37727143 -115.469 32.821 8.99 1.8 -115.462 32.826 0.134 14.915
37727159 -115.465 32.815 8.90 1.1 -115.458 32.820 0.141 15.717
37727167 -115.470 32.823 9.15 1.3 -115.463 32.827 0.132 14.668
37727175 -115.464 32.815 8.86 1.3 -115.458 32.819 0.142 15.778
37727215 -115.463 32.813 8.77 1.5 -115.457 32.817 0.144 16.025
37163220 -115.463 32.813 8.82 1.7 -115.457 32.817 0.144 16.025
37727231 -115.470 32.823 9.25 1.3 -115.463 32.827 0.132 14.668
37727239 -115.469 32.821 9.28 2.4 -115.462 32.826 0.134 14.915
37727247 -115.471 32.825 8.94 1.0 -115.465 32.829 0.130 14.421
37727255 -115.470 32.822 9.31 1.3 -115.463 32.827 0.133 14.761
37727279 -115.470 32.823 9.18 2.6 -115.463 32.827 0.132 14.668
37727295 -115.469 32.820 9.26 2.2 -115.462 32.825 0.135 15.008
37727351 -115.470 32.823 9.23 2.2 -115.463 32.827 0.132 14.668
37727439 -115.469 32.820 9.36 1.8 -115.462 32.825 0.135 15.008
37730447 -115.434 32.773 9.93 1.2 -115.429 32.776 0.193 21.513
37730639 -115.461 32.809 9.13 1.3 -115.454 32.814 0.149 16.518
37730671 -115.461 32.809 9.11 1.9 -115.454 32.814 0.149 16.518
37730703 -115.461 32.809 9.15 2.4 -115.454 32.814 0.149 16.518
37730711 -115.461 32.809 9.02 1.4 -115.454 32.814 0.149 16.518
37730751 -115.462 32.810 9.07 2.9 -115.455 32.815 0.147 16.364
37730759 -115.461 32.810 8.80 1.7 -115.455 32.814 0.148 16.426
37730775 -115.463 32.813 9.12 1.9 -115.457 32.817 0.144 16.025
37396573 -115.464 32.814 8.99 1.9 -115.457 32.818 0.143 15.871
37730783 -115.464 32.815 8.85 3.2 -115.458 32.819 0.142 15.778
37730799 -115.462 32.811 8.69 1.4 -115.455 32.815 0.146 16.272
37163228 -115.463 32.812 8.53 1.4 -115.456 32.817 0.145 16.118
37730807 -115.460 32.807 8.88 1.4 -115.453 32.812 0.151 16.765
37730823 -115.459 32.807 8.83 2.7 -115.453 32.811 0.151 16.826
37163236 -115.459 32.806 9.03 2.4 -115.452 32.810 0.152 16.919
37730847 -115.469 32.821 9.39 2.5 -115.462 32.826 0.134 14.915
37396581 -115.458 32.805 8.97 1.9 -115.451 32.809 0.154 17.073
37730855 -115.470 32.823 9.41 1.5 -115.463 32.827 0.132 14.668
37731287 -115.470 32.822 9.44 2.1 -115.463 32.827 0.133 14.761
37163388 -115.461 32.809 8.82 1.1 -115.454 32.814 0.149 16.518
37731999 -115.461 32.809 8.86 1.4 -115.454 32.814 0.149 16.518
37732207 -115.457 32.803 8.81 1.2 -115.450 32.807 0.156 17.320
37732351 -115.456 32.802 9.11 2.0 -115.449 32.806 0.157 17.474
37732359 -115.456 32.802 9.01 2.4 -115.449 32.806 0.157 17.474
37732367 -115.455 32.801 9.01 2.1 -115.449 32.805 0.159 17.628
37732383 -115.457 32.803 9.24 1.8 -115.450 32.807 0.156 17.320
37732903 -115.457 32.803 9.14 1.2 -115.450 32.807 0.156 17.320
37983104 -115.423 32.750 10.23 1.4 -115.416 32.755 0.219 24.322
37983112 -115.423 32.751 10.27 1.8 -115.416 32.756 0.218 24.229
37752967 -115.434 32.784 10.60 1.4 -115.435 32.784 0.184 20.491
37754327 -115.425 32.758 10.91 1.3 -115.420 32.761 0.211 23.456
38037336 -115.464 32.818 8.09 1.4 -115.459 32.821 0.139 15.499
37841631 -115.435 32.771 10.10 1.9 -115.429 32.775 0.195 21.637
38100000 -115.419 32.748 9.91 1.6 -115.413 32.752 0.223 24.752
38100016 -115.418 32.747 9.87 1.7 -115.413 32.750 0.224 24.906
37179068 -115.418 32.747 9.82 1.4 -115.413 32.750 0.224 24.906
37904031 -115.447 32.790 9.10 1.4 -115.441 32.794 0.172 19.139
37910103 -115.443 32.793 9.58 1.4 -115.441 32.794 0.172 19.105
37266946 -115.432 32.768 10.08 1.4 -115.427 32.772 0.199 22.099
37266954 -115.432 32.768 10.05 1.2 -115.427 32.772 0.199 22.099
37269714 -115.389 32.703 11.15 1.5 -115.384 32.706 0.277 30.766
37269722 -115.389 32.702 11.14 1.6 -115.383 32.706 0.278 30.858
38233112 -115.436 32.786 10.65 1.9 -115.436 32.786 0.182 20.183
37365274 -115.458 32.804 9.24 1.0 -115.451 32.809 0.154 17.166
37374610 -115.421 32.750 9.60 1.3 -115.415 32.754 0.220 24.444
37374618 -115.421 32.750 9.59 1.3 -115.415 32.754 0.220 24.444
37378506 -115.453 32.799 9.23 1.9 -115.447 32.803 0.161 17.936
37378618 -115.453 32.797 9.06 1.7 -115.446 32.801 0.163 18.122
37378674 -115.453 32.798 8.97 2.5 -115.447 32.802 0.162 18.029
37378690 -115.454 32.800 8.79 1.3 -115.448 32.804 0.160 17.782
37378682 -115.452 32.797 8.93 2.4 -115.446 32.801 0.164 18.183
37378706 -115.451 32.796 9.06 1.7 -115.445 32.800 0.165 18.337
37378714 -115.451 32.796 9.07 1.6 -115.445 32.800 0.165 18.337
37378730 -115.450 32.795 9.28 1.6 -115.444 32.799 0.166 18.491
37378738 -115.451 32.796 9.02 2.6 -115.445 32.800 0.165 18.337
37378746 -115.453 32.799 9.05 2.1 -115.447 32.803 0.161 17.936
37378754 -115.449 32.794 9.15 1.9 -115.444 32.798 0.168 18.645
37378786 -115.447 32.791 9.26 2.2 -115.442 32.795 0.171 19.046
37378794 -115.449 32.794 9.08 2.5 -115.444 32.798 0.168 18.645
38316072 -115.454 32.800 9.23 1.1 -115.448 32.804 0.160 17.782
38317152 -115.452 32.800 8.70 1.6 -115.447 32.803 0.161 17.905
38318688 -115.428 32.759 8.91 1.5 -115.421 32.763 0.208 23.180
38146191 -115.464 32.820 10.06 1.3 -115.460 32.823 0.138 15.313
38394408 -115.419 32.755 10.70 1.5 -115.417 32.757 0.217 24.102
38395016 -115.417 32.753 10.63 1.7 -115.415 32.754 0.220 24.410
38395104 -115.416 32.751 10.68 1.7 -115.414 32.752 0.222 24.657
38163455 -115.419 32.755 10.39 2.2 -115.417 32.757 0.217 24.102
38163647 -115.417 32.754 10.61 1.5 -115.416 32.755 0.219 24.317
38163783 -115.420 32.756 10.38 1.8 -115.417 32.758 0.215 23.948
37201980 -115.420 32.755 10.35 1.9 -115.417 32.757 0.216 24.041
38163791 -115.421 32.757 10.55 1.9 -115.418 32.759 0.214 23.794
38409600 -115.432 32.770 10.15 1.4 -115.427 32.773 0.197 21.914
38424224 -115.459 32.813 9.16 1.5 -115.455 32.815 0.146 16.269
38424232 -115.459 32.813 9.19 1.8 -115.455 32.815 0.146 16.269
38281207 -115.465 32.820 9.24 1.3 -115.460 32.823 0.137 15.252
38285767 -115.445 32.789 8.88 1.6 -115.440 32.792 0.174 19.354
38551160 -115.436 32.775 9.86 1.9 -115.431 32.778 0.191 21.205
38551184 -115.436 32.774 9.87 1.5 -115.431 32.778 0.192 21.298
37214804 -115.435 32.774 9.85 1.5 -115.430 32.777 0.192 21.359
38593240 -115.432 32.770 9.84 2.5 -115.427 32.773 0.197 21.914
38616984 -115.472 32.826 8.84 1.7 -115.465 32.830 0.128 14.267
38626472 -115.470 32.822 8.82 1.3 -115.463 32.827 0.133 14.761
38639472 -115.419 32.751 11.14 2.0 -115.415 32.754 0.220 24.473
38639528 -115.420 32.751 11.13 1.5 -115.415 32.754 0.220 24.412
38639632 -115.420 32.751 11.11 2.2 -115.415 32.754 0.220 24.412
38430823 -115.441 32.782 9.19 1.2 -115.436 32.785 0.182 20.249
37218540 -115.441 32.781 9.26 1.0 -115.435 32.785 0.183 20.342
38431311 -115.441 32.781 9.51 1.7 -115.435 32.785 0.183 20.342
38431343 -115.441 32.781 9.58 1.9 -115.435 32.785 0.183 20.342
38431359 -115.440 32.780 9.54 1.7 -115.434 32.784 0.184 20.496
38431375 -115.442 32.783 9.19 1.7 -115.436 32.787 0.181 20.095
38431607 -115.443 32.784 9.43 1.8 -115.437 32.788 0.179 19.941
38434303 -115.453 32.804 9.09 1.7 -115.449 32.806 0.157 17.472
38434319 -115.452 32.803 9.07 1.3 -115.449 32.805 0.159 17.626
38435063 -115.452 32.805 9.40 1.5 -115.450 32.807 0.157 17.440
38441719 -115.436 32.771 8.69 2.0 -115.429 32.776 0.194 21.576
38458279 -115.428 32.761 8.34 2.3 -115.422 32.765 0.207 22.994
38458367 -115.430 32.763 8.39 2.2 -115.424 32.767 0.204 22.686
38532255 -115.408 32.728 10.45 1.7 -115.401 32.733 0.245 27.282
38947056 -115.478 32.834 9.01 1.3 -115.471 32.839 0.118 13.157
39005152 -115.399 32.721 9.93 2.0 -115.395 32.724 0.256 28.482
39018032 -115.457 32.802 9.46 1.4 -115.450 32.807 0.157 17.413
38813519 -115.455 32.805 8.69 2.2 -115.451 32.808 0.155 17.257
38813983 -115.455 32.804 8.54 1.4 -115.450 32.807 0.156 17.350
38814087 -115.455 32.806 9.03 1.6 -115.451 32.809 0.154 17.164
38814095 -115.455 32.806 8.82 1.7 -115.451 32.809 0.154 17.164
38814103 -115.456 32.807 8.91 1.4 -115.452 32.810 0.153 17.010
38814367 -115.454 32.805 8.93 1.0 -115.450 32.807 0.156 17.318
37426741 -115.454 32.804 8.94 1.7 -115.450 32.807 0.157 17.411
38815255 -115.458 32.804 9.01 1.4 -115.451 32.809 0.154 17.166
37427997 -115.417 32.741 10.36 1.9 -115.410 32.746 0.230 25.524
39096048 -115.416 32.740 10.37 2.7 -115.409 32.745 0.231 25.678
38253098 -115.409 32.730 10.86 2.1 -115.402 32.735 0.243 27.035
39204208 -115.388 32.698 12.15 1.8 -115.381 32.703 0.281 31.291
39018727 -115.406 32.726 10.98 1.5 -115.399 32.730 0.248 27.590
39018735 -115.406 32.726 10.96 2.0 -115.399 32.730 0.248 27.590
39018743 -115.405 32.725 11.00 1.6 -115.399 32.729 0.250 27.744
39018839 -115.405 32.726 10.87 2.5 -115.399 32.730 0.249 27.651
39080015 -115.431 32.767 10.16 1.6 -115.426 32.770 0.200 22.253
39088575 -115.448 32.790 9.00 1.9 -115.442 32.794 0.172 19.078
39088631 -115.447 32.789 9.00 1.6 -115.441 32.793 0.173 19.232
39088775 -115.444 32.786 9.28 2.0 -115.438 32.790 0.177 19.694
39088783 -115.445 32.788 9.28 1.8 -115.440 32.792 0.175 19.447
39088807 -115.444 32.785 9.29 2.4 -115.438 32.789 0.178 19.787
39088887 -115.446 32.789 9.28 1.8 -115.440 32.793 0.174 19.293
39088927 -115.445 32.787 9.35 2.6 -115.439 32.791 0.176 19.540
37443685 -115.447 32.790 9.20 2.4 -115.441 32.794 0.172 19.139
39088935 -115.446 32.788 9.54 3.1 -115.440 32.792 0.174 19.386
39088959 -115.442 32.783 9.46 1.9 -115.436 32.787 0.181 20.095
39089127 -115.449 32.792 8.93 1.8 -115.443 32.796 0.169 18.831
39089135 -115.449 32.791 8.93 1.6 -115.442 32.795 0.170 18.924
39089143 -115.449 32.791 8.80 1.6 -115.442 32.795 0.170 18.924
39089167 -115.449 32.791 8.96 1.9 -115.442 32.795 0.170 18.924
39089175 -115.450 32.793 8.88 1.5 -115.443 32.797 0.168 18.677
39089183 -115.450 32.792 8.92 1.5 -115.443 32.797 0.169 18.770
38393922 -115.436 32.774 9.53 1.6 -115.431 32.778 0.192 21.298
39106007 -115.437 32.775 9.40 1.4 -115.431 32.779 0.190 21.144
39111895 -115.437 32.776 9.66 1.4 -115.432 32.779 0.189 21.051
39118831 -115.447 32.787 10.20 1.2 -115.440 32.792 0.175 19.418
39118839 -115.447 32.787 10.20 1.7 -115.440 32.792 0.175 19.418
39119167 -115.447 32.787 10.24 1.4 -115.440 32.792 0.175 19.418
39119871 -115.422 32.750 9.45 1.1 -115.415 32.754 0.219 24.383
39122303 -115.443 32.784 10.37 1.4 -115.437 32.788 0.179 19.941
39122671 -115.468 32.819 6.93 1.5 -115.461 32.824 0.136 15.162
39400232 -115.431 32.777 10.87 1.8 -115.430 32.777 0.192 21.325
38477890 -115.424 32.761 10.45 1.4 -115.421 32.763 0.209 23.239
38478194 -115.423 32.760 10.48 1.5 -115.420 32.762 0.210 23.393
38480482 -115.425 32.763 10.29 1.7 -115.422 32.765 0.207 22.992
38481738 -115.423 32.760 10.41 2.2 -115.420 32.762 0.210 23.393
38486530 -115.407 32.728 11.04 1.8 -115.401 32.732 0.246 27.343
39207383 -115.449 32.799 9.44 1.6 -115.446 32.801 0.164 18.181
39218255 -115.418 32.748 9.31 1.4 -115.413 32.751 0.223 24.813
39267239 -115.415 32.740 10.23 1.6 -115.409 32.744 0.231 25.739
39342527 -115.460 32.815 9.51 1.4 -115.457 32.817 0.144 16.022
39349015 -115.395 32.711 11.69 1.8 -115.389 32.715 0.267 29.656
38680090 -115.466 32.822 9.33 1.4 -115.462 32.825 0.135 15.005
38705330 -115.441 32.796 10.10 1.2 -115.442 32.795 0.170 18.949
39652952 -115.432 32.769 10.05 1.4 -115.427 32.772 0.198 22.007
39661392 -115.469 32.826 9.40 1.5 -115.464 32.829 0.130 14.450
39508639 -115.436 32.775 9.80 1.1 -115.431 32.778 0.191 21.205
39755656 -115.450 32.797 9.53 2.5 -115.445 32.800 0.165 18.305
39756904 -115.451 32.798 9.07 1.5 -115.446 32.801 0.163 18.151
39756928 -115.451 32.798 9.11 1.9 -115.446 32.801 0.163 18.151
39757800 -115.451 32.797 9.16 1.5 -115.446 32.801 0.164 18.244
39757856 -115.451 32.797 9.22 1.7 -115.446 32.801 0.164 18.244
39757896 -115.452 32.800 9.07 1.2 -115.447 32.803 0.161 17.905
37464197 -115.452 32.799 9.09 1.2 -115.447 32.802 0.162 17.997
39758528 -115.450 32.795 9.03 1.5 -115.444 32.799 0.166 18.491
39758672 -115.449 32.792 9.25 1.4 -115.443 32.796 0.169 18.831
39759280 -115.452 32.799 9.25 1.8 -115.447 32.802 0.162 17.997
39759672 -115.452 32.799 9.36 1.6 -115.447 32.802 0.162 17.997
39759720 -115.448 32.791 8.64 1.3 -115.442 32.795 0.171 18.985
39760560 -115.449 32.796 9.54 2.3 -115.445 32.799 0.166 18.460
39764224 -115.379 32.690 12.11 1.6 -115.375 32.693 0.293 32.584
39538743 -115.434 32.773 9.91 1.5 -115.429 32.776 0.193 21.513
39539239 -115.414 32.751 10.81 1.7 -115.413 32.751 0.223 24.779
39539343 -115.414 32.751 10.75 1.8 -115.413 32.751 0.223 24.779
39540559 -115.413 32.750 10.87 1.3 -115.413 32.750 0.224 24.933
37465789 -115.429 32.771 10.36 1.4 -115.427 32.772 0.198 22.004
39794360 -115.450 32.801 7.34 1.6 -115.447 32.803 0.161 17.934
39794368 -115.451 32.801 7.40 2.0 -115.447 32.803 0.161 17.873
37466469 -115.450 32.801 7.42 1.2 -115.447 32.803 0.161 17.934
39794384 -115.450 32.801 7.41 1.8 -115.447 32.803 0.161 17.934
39795000 -115.454 32.803 7.72 1.6 -115.449 32.806 0.157 17.504
39799936 -115.462 32.812 8.67 1.7 -115.456 32.816 0.145 16.179
39799944 -115.462 32.812 8.60 1.6 -115.456 32.816 0.145 16.179
39799952 -115.463 32.812 8.92 1.5 -115.456 32.817 0.145 16.118
37466909 -115.461 32.811 8.65 1.0 -115.455 32.815 0.147 16.333
39799968 -115.463 32.811 8.96 2.0 -115.456 32.816 0.146 16.210
39800544 -115.463 32.812 8.85 3.0 -115.456 32.817 0.145 16.118
39800560 -115.461 32.809 8.84 1.7 -115.454 32.814 0.149 16.518
39800568 -115.460 32.808 8.85 1.4 -115.453 32.812 0.150 16.672
39802096 -115.460 32.808 8.89 1.9 -115.453 32.812 0.150 16.672
39802104 -115.460 32.808 9.11 1.3 -115.453 32.812 0.150 16.672
39595135 -115.429 32.764 10.59 1.4 -115.424 32.767 0.204 22.654
39842584 -115.436 32.776 9.57 1.5 -115.431 32.779 0.190 21.112
37472045 -115.437 32.776 9.70 1.3 -115.432 32.779 0.189 21.051
39842696 -115.436 32.776 9.84 1.4 -115.431 32.779 0.190 21.112
39842784 -115.439 32.779 9.44 2.4 -115.434 32.782 0.186 20.650
39842792 -115.436 32.776 9.64 2.9 -115.431 32.779 0.190 21.112
39842832 -115.435 32.774 9.77 1.4 -115.430 32.777 0.192 21.359
39842840 -115.437 32.778 9.18 2.2 -115.433 32.781 0.188 20.865
39842872 -115.434 32.774 9.77 3.2 -115.430 32.777 0.193 21.420
39842880 -115.435 32.774 9.50 2.3 -115.430 32.777 0.192 21.359
39842888 -115.435 32.774 9.71 2.2 -115.430 32.777 0.192 21.359
39842896 -115.437 32.777 9.92 3.7 -115.432 32.780 0.188 20.958
39842904 -115.434 32.773 9.51 2.6 -115.429 32.776 0.193 21.513
37471597 -115.433 32.772 9.52 1.8 -115.429 32.775 0.195 21.667
39842912 -115.433 32.772 9.52 1.8 -115.429 32.775 0.195 21.667
39842928 -115.443 32.785 9.40 2.1 -115.438 32.788 0.178 19.848
39843128 -115.439 32.778 9.94 1.6 -115.433 32.782 0.187 20.743
39843208 -115.434 32.769 8.94 1.7 -115.428 32.773 0.197 21.884
39843216 -115.433 32.768 8.82 2.2 -115.427 32.772 0.198 22.038
37471605 -115.434 32.769 8.70 2.3 -115.428 32.773 0.197 21.884
39843224 -115.434 32.768 8.91 1.9 -115.427 32.772 0.198 21.977
39843232 -115.445 32.784 10.36 1.9 -115.438 32.789 0.178 19.819
39844176 -115.431 32.768 10.10 1.8 -115.426 32.771 0.199 22.161
37471741 -115.432 32.768 10.26 1.6 -115.427 32.772 0.199 22.099
39844232 -115.431 32.769 9.81 2.8 -115.427 32.772 0.198 22.068
39844264 -115.431 32.769 9.86 2.9 -115.427 32.772 0.198 22.068
39844272 -115.433 32.772 9.47 2.8 -115.429 32.775 0.195 21.667
39844296 -115.450 32.791 9.12 1.8 -115.443 32.796 0.170 18.863
39844312 -115.450 32.791 9.09 1.5 -115.443 32.796 0.170 18.863
39902752 -115.475 32.834 8.27 1.5 -115.470 32.837 0.120 13.341
39902760 -115.476 32.834 8.23 1.3 -115.470 32.838 0.119 13.279
39902768 -115.475 32.833 8.25 1.2 -115.469 32.837 0.121 13.433
39912512 -115.399 32.725 10.30 1.6 -115.397 32.726 0.253 28.111
39730367 -115.389 32.720 10.86 1.8 -115.392 32.718 0.262 29.187
39974512 -115.472 32.836 8.19 1.4 -115.470 32.837 0.120 13.338
39974632 -115.473 32.838 8.12 1.9 -115.471 32.839 0.118 13.091
39974648 -115.467 32.826 8.46 2.2 -115.464 32.828 0.131 14.573
39974768 -115.466 32.824 8.51 2.2 -115.463 32.826 0.133 14.820
39974776 -115.466 32.824 8.60 1.9 -115.463 32.826 0.133 14.820
39974848 -115.472 32.837 8.31 1.6 -115.470 32.838 0.119 13.245
39974864 -115.472 32.837 8.34 1.6 -115.470 32.838 0.119 13.245
39974872 -115.472 32.838 8.34 1.7 -115.471 32.839 0.118 13.152
39974920 -115.474 32.840 8.12 1.5 -115.472 32.841 0.116 12.844
39974968 -115.467 32.825 8.60 2.1 -115.463 32.827 0.132 14.666
39975008 -115.466 32.824 8.90 2.1 -115.463 32.826 0.133 14.820
39975064 -115.466 32.821 8.66 1.9 -115.461 32.824 0.136 15.098
39975096 -115.473 32.840 8.24 1.4 -115.472 32.841 0.116 12.906
39975104 -115.473 32.838 8.15 1.6 -115.471 32.839 0.118 13.091
37338692 -115.473 32.839 8.25 1.9 -115.472 32.840 0.117 12.998
39975640 -115.466 32.822 8.57 1.8 -115.462 32.825 0.135 15.005
39742063 -115.468 32.828 8.65 2.2 -115.465 32.830 0.129 14.326
39742071 -115.468 32.828 8.68 1.9 -115.465 32.830 0.129 14.326
39742079 -115.467 32.825 8.83 2.9 -115.463 32.827 0.132 14.666
39742095 -115.466 32.823 8.91 2.2 -115.462 32.826 0.134 14.912
39742143 -115.467 32.824 9.14 1.6 -115.463 32.827 0.133 14.758
39742575 -115.468 32.828 8.74 1.7 -115.465 32.830 0.129 14.326
39742631 -115.467 32.825 9.27 1.5 -115.463 32.827 0.132 14.666
39749039 -115.457 32.802 9.23 1.7 -115.450 32.807 0.157 17.413
